id,prospettiva,categoria,domanda,risposta,citazioni
604,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
605,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
606,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
607,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
608,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
609,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
610,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
611,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
612,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
613,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
614,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
615,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
616,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
617,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
618,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
619,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
620,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
621,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
622,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
623,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
624,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
625,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
626,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
627,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
628,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
629,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
630,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
631,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
632,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
633,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
634,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
635,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
636,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
637,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
638,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
639,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
640,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
641,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
642,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
643,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
644,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
645,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
646,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
647,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
648,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
649,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
650,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
651,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
652,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
653,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
654,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
655,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
656,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
657,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
658,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
659,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
660,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
661,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
662,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
663,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
664,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
665,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
666,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
667,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
668,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
669,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
670,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
671,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
672,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
673,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
674,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
675,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
676,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
677,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
678,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
679,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
680,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
681,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
682,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
683,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
684,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
685,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
686,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
687,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
688,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
689,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
690,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
691,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
692,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
693,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
694,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
695,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
696,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
697,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
698,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
699,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
700,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
701,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
702,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
703,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
704,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
705,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
706,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
707,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
708,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
709,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
710,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
711,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
712,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
713,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
714,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
715,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
716,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
717,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
718,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
719,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
720,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
721,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
722,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
723,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
724,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
725,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
726,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
727,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
728,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
729,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
730,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
731,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
732,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
733,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
734,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
735,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
736,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
737,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
738,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
739,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
740,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
741,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
742,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
743,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
744,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
745,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
746,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
747,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
748,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
749,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
750,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
751,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
752,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
753,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
754,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
755,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
756,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
757,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
758,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
759,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
760,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
761,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
762,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
763,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
764,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
765,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
766,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
767,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
768,Azienda,Rischio elettrico,Che funzione ha il salvavita da 30 mA?,Interrompe correnti di dispersione molto basse proteggendo dai contatti indiretti.,fileciteturn2file0
769,Lavoratore,UNI EN 12464‑1 (Illuminamento),Quanti lux per una reception di hotel?,300 lx secondo la UNI EN 12464‑1.,fileciteturn2file0
770,Lavoratore,Scale: sicurezza,Quante persone possono usare la scala alla volta?,Una sola persona per volta; vietato trasportare carichi eccessivi.,fileciteturn2file0
771,Lavoratore,Attrezzature di lavoro,Qual è lo scopo dei pulsanti di arresto di emergenza?,Consentire l’arresto rapido per evitare o limitare i danni in caso di pericolo.,fileciteturn2file0
772,Azienda,Servizi/Obblighi (art.64),Come manteniamo libere le vie di fuga?,"Controlli giornalieri, segnaletica, rimozione immediata degli ostacoli e responsabilità assegnate.",fileciteturn2file0
